Time [s],Channel 1,Channel 2
0.000000000,1,1
2.434777500,1,0
2.434786200,1,1
2.434803600,1,0
2.434821000,1,1
2.434829600,1,0
2.434838300,1,1
2.434847000,1,0
2.434855700,1,1
2.434866900,0,1
2.434875600,1,1
2.434884300,0,1
2.434927700,1,1
2.434936400,0,1
2.434945100,1,1
2.436978200,1,0
2.436986800,1,1
2.436995500,1,0
2.437012900,1,1
2.437065000,1,0
2.437082400,1,1
2.437091100,1,0
2.437108500,1,1
2.437117200,1,0
2.437125800,1,1
2.437151900,1,0
2.437204000,1,1
2.437212700,1,0
2.437221400,1,1
2.437238800,1,0
2.437256200,1,1
2.437264800,1,0
2.437282200,1,1
2.437290900,1,0
2.437317000,1,1
2.437325700,1,0
2.437343000,1,1
2.437351700,1,0
2.437360400,1,1
2.437386500,1,0
2.437403800,1,1
2.437412500,1,0
2.437421200,1,1
2.437429900,1,0
2.437447300,1,1
2.437473400,1,0
2.437482000,1,1
2.437499400,1,0
2.437534200,1,1
2.437551500,1,0
2.437568900,1,1
2.437586300,1,0
2.437603700,1,1
2.437612400,1,0
2.437647100,1,1
2.437673200,1,0
2.437699200,1,1
2.437707900,1,0
2.437734000,1,1
2.437760000,1,0
2.437768700,1,1
2.437786100,1,0
2.437838200,1,1
2.437846900,1,0
2.437855600,1,1
2.437873000,1,0
2.437907700,1,1
2.437916400,1,0
2.437925100,1,1
2.437933800,1,0
2.437951200,1,1
2.437977200,1,0
2.437985900,1,1
2.437994600,1,0
2.438012000,1,1
2.438020700,1,0
2.438038000,1,1
2.438046700,1,0
2.438072800,1,1
2.438090200,1,0
2.438098800,1,1
2.438107500,1,0
2.438151000,1,1
2.438159700,1,0
2.438185700,1,1
2.438194400,1,0
2.438211800,1,1
2.438237900,1,0
2.438246500,1,1
2.438255200,1,0
2.438263900,1,1
2.438281300,1,0
2.438290000,1,1
2.438307400,1,0
2.438316000,1,1
2.438333400,1,0
2.438359500,1,1
2.438368200,1,0
2.438411600,1,1
2.438420300,1,0
2.438429000,1,1
2.438437700,1,0
2.438446300,1,1
2.438455000,1,0
2.438472400,1,1
2.438498500,1,0
2.438507200,1,1
2.438541900,1,0
2.438568000,1,1
2.438576700,1,0
2.438594000,1,1
2.438628800,1,0
2.438637500,1,1
2.438646200,1,0
2.438654800,1,1
2.438663500,1,0
2.438689600,1,1
2.438715700,1,0
2.438733000,1,1
2.438767800,1,0
2.438793800,1,1
2.438802500,1,0
2.438828600,1,1
2.438837300,1,0
2.438872000,1,1
2.438889400,1,0
2.438915500,1,1
2.438932900,1,0
2.438941500,1,1
2.438976300,1,0
2.439002300,1,1
2.439019700,1,0
2.439054500,1,1
2.439063200,1,0
2.439071800,1,1
2.439080500,1,0
2.439089200,1,1
2.439106600,1,0
2.439115300,1,1
2.439124000,1,0
2.439141300,1,1
2.439150000,1,0
2.439176100,1,1
2.439193500,1,0
2.439219500,1,1
